person_id,field,old_value,new_value
P004204,origin_place_norm,,Вятская губерния
P004205,marriage_status_norm,,Женат на родине
P004205,origin_place_norm,,Тверская губерния
P004206,marriage_status_norm,,Женат на родине
P004206,origin_place_norm,,Санкт-Петербургская губерния
P004207,comments,186,
P004207,marriage_status_norm,,Холост
P004207,occupation_norm,,Сапожник
P004207,origin_place_norm,,Вятская губерния
P004208,comments,187,
P004208,marriage_status_norm,,Женат на родине
P004208,origin_place_norm,,Сувалкская губерния
P004209,comments,188,
P004209,marriage_status_norm,,Женат на родине
P004209,origin_place_norm,,Сувалкская губерния
P004210,comments,189,
P004210,marriage_status_norm,,Женат на Сахалине
P004210,origin_place_norm,,Сувалкская губерния
P004211,comments,190,
P004211,marriage_status_norm,,Женат на Сахалине
P004211,origin_place_norm,,Сувалкская губерния
P004212,comments,191,
P004212,origin_place_norm,,На Сахалине
P004213,age,3,35
P004213,comments,192,
P004213,marriage_status_norm,,Женат на родине
P004213,origin_place_norm,,Тамбовская губерния
P004214,comments,193,
P004214,marriage_status_norm,,Женат на родине
P004214,origin_place_norm,,Тамбовская губерния
P004215,comments,194,
P004215,living_alone_status,,Одинок
P004215,marriage_status_norm,,Женат на родине
P004215,occupation_norm,,Плотник
P004215,origin_place_norm,,Новгородская губерния
P004216,comments,195,
P004216,marriage_status_norm,,Холост
P004216,occupation_norm,,Портной
P004216,origin_place_norm,,Симбирская губерния
P004217,comments,196,
P004217,marriage_status_norm,,Женат на Сахалине
P004217,origin_place_norm,,Воронежская губерния
P004218,comments,197,
P004218,marriage_status_norm,,Женат на Сахалине
P004218,origin_place_norm,,Пензенская губерния
P004219,comments,199,
P004219,marriage_status_norm,,Женат на родине
P004219,origin_place_norm,,Симбирская губерния
P004220,comments,200,
P004220,marriage_status_norm,,Женат на родине
P004220,origin_place_norm,,Симбирская губерния
P004221,comments,201,
P004221,marriage_status_norm,,Женат на Сахалине
P004221,origin_place_norm,,Симбирская губерния
P004222,comments,202,
P004222,marriage_status_norm,,Женат на Сахалине
P004222,origin_place_norm,,Курская губерния
P004223,age_months,,19
P004223,comments,1 год 7 месяцев; 204,
P004223,origin_place_norm,,На Сахалине
P004224,comments,203,
P004224,origin_place_norm,,На Сахалине
P004225,comments,205,
P004225,origin_place_norm,,Курская губерния
P004226,age_months,,24
P004226,comments,206 218,
P004226,origin_place_norm,,На Сахалине
P004227,comments,207,
P004227,marriage_status_norm,,Женат на родине
P004227,origin_place_norm,,Тобольская губерния
P004228,comments,208,
P004228,marriage_status_norm,,Женат на родине
P004228,origin_place_norm,,Тобольская губерния
P004229,comments,209,
P004229,marriage_status_norm,,Холост
P004229,occupation_norm,,Сапожник
P004229,origin_place_norm,,Московская губерния
P004230,comments,210,
P004230,marriage_status_norm,,Женат на родине
P004230,origin_place_norm,,Полтавская губерния
P004231,comments,211 219,
P004231,origin_place_norm,,На Сахалине
P004232,comments,212,
P004232,marriage_status_norm,,Женат на родине
P004232,origin_place_norm,,Енисейская губерния
P004233,comments,213,
P004233,marriage_status_norm,,Женат на родине
P004233,origin_place_norm,,Енисейская губерния
P004234,comments,214,
P004234,origin_place_norm,,На Сахалине
P004235,comments,215,
P004235,origin_place_norm,,На Сахалине
P004236,comments,216,
P004236,origin_place_norm,,На Сахалине
P004237,comments,217,
P004237,marriage_status_norm,,Женат на родине
P004237,origin_place_norm,,Область Войска Донского
P004238,comments,218,
P004238,marriage_status_norm,,Женат на родине
P004238,origin_place_norm,,Кубанская область
P004239,comments,219,
P004239,marriage_status_norm,,Холост
P004239,origin_place_norm,,Тверская губерния
P004240,comments,220,
P004240,marriage_status_norm,,Женат на родине
P004240,origin_place_norm,,Киевская губерния
P004241,comments,221,
P004241,marriage_status_norm,,Женат на родине
P004241,origin_place_norm,,Киевская губерния
P004242,age_months,,12
P004242,comments,222,
P004242,origin_place_norm,,На Сахалине
P004243,comments,223,
P004243,marriage_status_norm,,Женат на родине
P004243,origin_place_norm,,Томская губерния
P004244,comments,224,
P004244,marriage_status_norm,,Женат на родине
P004244,origin_place_norm,,Енисейская губерния
P004245,comments,225,
P004245,marriage_status_norm,,Холост
P004245,origin_place_norm,,В пути
P004246,comments,226,
P004246,origin_place_norm,,На Сахалине
P004247,comments,227,
P004247,marriage_status_norm,,Холост
P004247,origin_place_norm,,Забайкальская область
P004248,comments,228,
P004248,marriage_status_norm,,Холост
P004248,origin_place_norm,,Новгородская губерния
P004249,comments,229,
P004249,marriage_status_norm,,Женат на родине
P004249,origin_place_norm,,Курская губерния
P004250,comments,230,
P004250,marriage_status_norm,,Женат на родине
P004250,origin_place_norm,,Курская губерния
P004251,comments,231,
P004251,marriage_status_norm,,Холост
P004252,comments,232,
P004252,marriage_status_norm,,Женат на родине
P004252,origin_place_norm,,Киевская губерния
P004253,marriage_status_norm,,Женат на родине
P004253,origin_place_norm,,Черниговская губерния
P004254,comments,1,
P004254,origin_place_norm,,На Сахалине
P004255,comments,2,
P004255,origin_place_norm,,На Сахалине
P004256,comments,236,
P004256,marriage_status_norm,,Холост
P004256,origin_place_norm,,Орловская губерния
P004257,comments,237,
P004257,marriage_status_norm,,Женат на родине
P004257,origin_place_norm,,Тамбовская губерния
P004258,comments,238,
P004258,marriage_status_norm,,Женат на родине
P004258,origin_place_norm,,Пензенская губерния
P004259,comments,239,
P004259,marriage_status_norm,,Холост
P004259,origin_place_norm,,В пути
P004260,marriage_status_norm,,Холост
P004260,origin_place_norm,,В пути
P004261,comments,241,
P004261,marriage_status_norm,,Холост
P004261,origin_place_norm,,На Сахалине
P004262,comments,242,
P004262,origin_place_norm,,На Сахалине
P004263,comments,243,
P004263,origin_place_norm,,На Сахалине
P004264,age_months,,12
P004264,comments,244,
P004264,origin_place_norm,,На Сахалине
P004265,comments,245,
P004265,marriage_status_norm,,Женат на родине
P004265,origin_place_norm,,Калужская губерния
P004266,comments,2,
P004266,marriage_status_norm,,Женат на родине
P004266,origin_place_norm,,Калужская губерния
P004267,comments,247,
P004267,origin_place_norm,,В пути
P004268,comments,248,
P004268,origin_place_norm,,На Сахалине
P004269,comments,249,
P004269,origin_place_norm,,На Сахалине
P004270,comments,250,
P004270,origin_place_norm,,На Сахалине
P004271,comments,251,
P004271,marriage_status_norm,,Холост
P004271,origin_place_norm,,Томская губерния
P004272,comments,3,
P004272,marriage_status_norm,,Женат на Сахалине
P004272,occupation_norm,,Старший надзиратель
P004272,origin_place_norm,,Томская губерния
P004273,comments,253,
P004273,marriage_status_norm,,Женат на Сахалине
P004273,origin_place_norm,,Енисейская губерния
P004274,comments,4,
P004274,origin_place_norm,,На Сахалине
P004275,age_months,,24
P004275,comments,5,
P004275,origin_place_norm,,На Сахалине
P004276,age_months,,3
P004276,comments,3 месяца; 6,
P004276,origin_place_norm,,На Сахалине
P004277,marriage_status_norm,,Женат на родине
P004277,origin_place_norm,,Подольская губерния
P004278,comments,259,
P004278,marriage_status_norm,,Женат на родине
P004278,origin_place_norm,,Тверская губерния
P004279,comments,260,
P004279,marriage_status_norm,,Женат на родине
P004279,origin_place_norm,,Тверская губерния
P004280,marriage_status_norm,,Холост
P004280,origin_place_norm,,Тверская губерния
P004281,comments,262,
P004281,origin_place_norm,,На Сахалине
P004282,comments,263,
P004282,origin_place_norm,,На Сахалине
P004283,origin_place_norm,,На Сахалине
P004284,comments,265; Тверь,Тверь
P004284,marriage_status_norm,,Женат на Сахалине
P004284,origin_place_norm,,Тверская губерния
P004285,comments,266; Тамбов,Тамбов
P004285,marriage_status_norm,,Женат на Сахалине
P004285,origin_place_norm,,Тамбовская губерния
P004286,age_months,,12
P004286,comments,267,
P004286,origin_place_norm,,На Сахалине
P004287,comments,268,
P004287,marriage_status_norm,,Холост
P004287,origin_place_norm,,Томская губерния
P004288,comments,269,
P004289,comments,270,
P004289,marriage_status_norm,,Женат на родине
P004289,origin_place_norm,,Минская губерния
P004290,comments,271,
P004290,marriage_status_norm,,Женат на родине
P004290,origin_place_norm,,Минская губерния
P004291,origin_place_norm,,В пути
P004292,comments,274,
P004292,origin_place_norm,,На Сахалине
P004293,comments,273,
P004293,origin_place_norm,,На Сахалине
P004294,comments,275,
P004294,origin_place_norm,,На Сахалине
P004295,age_months,,24
P004295,comments,276,
P004295,origin_place_norm,,На Сахалине
P004296,age_months,,12
P004296,comments,277,
P004296,origin_place_norm,,На Сахалине
P004297,comments,278,
P004297,marriage_status_norm,,Женат на Сахалине
P004297,origin_place_norm,,Екатеринославская губерния
P004298,comments,279,
P004298,marriage_status_norm,,Женат на Сахалине
P004298,origin_place_norm,,Екатеринославская губерния
P004299,age_months,,19
P004299,comments,1 год 7 месяцев; 280,
P004299,origin_place_norm,,На Сахалине
P004300,comments,281,
P004300,marriage_status_norm,,Женат на Сахалине; Вдов
P004300,origin_place_norm,,Смоленская губерния
P004301,comments,282,
P004301,origin_place_norm,,На Сахалине
P004302,comments,283,
P004302,marriage_status_norm,,Женат на родине
P004302,origin_place_norm,,Казанская губерния
P004303,comments,284; В Казани,В Казани
P004303,marriage_status_norm,,Женат на родине
P004303,origin_place_norm,,Казанская губерния
P004304,comments,285,
P004304,origin_place_norm,,На Сахалине
P004305,comments,286,
P004305,origin_place_norm,,На Сахалине
P004306,age_months,,12
P004306,comments,2,
P004306,origin_place_norm,,На Сахалине
P004307,comments,288,
P004307,marriage_status_norm,,Женат на родине
P004307,origin_place_norm,,Рязанская губерния
P004308,comments,289,
P004308,marriage_status_norm,,Женат на родине
P004308,origin_place_norm,,Рязанская губерния
P004309,comments,290,
P004309,marriage_status_norm,,Холост
P004309,origin_place_norm,,На Сахалине
P004310,comments,291,
P004310,origin_place_norm,,На Сахалине
P004311,comments,292,
P004311,origin_place_norm,,На Сахалине
P004312,comments,293,
P004312,marriage_status_norm,,Женат на родине
P004312,origin_place_norm,,Рязанская губерния
P004313,comments,294,
P004313,marriage_status_norm,,Женат на родине
P004313,origin_place_norm,,Рязанская губерния
P004314,comments,295,
P004314,origin_place_norm,,На Сахалине
P004315,comments,296,
P004315,origin_place_norm,,На Сахалине
P004316,age_months,,24
P004316,comments,297,
P004316,origin_place_norm,,На Сахалине
P004317,age_months,,12
P004317,comments,298,
P004317,origin_place_norm,,На Сахалине
P004318,comments,299,
P004318,marriage_status_norm,,Женат на родине
P004318,occupation_norm,,Торговля
P004318,origin_place_norm,,Волынская губерния
P004319,comments,300,
P004319,marriage_status_norm,,Женат на родине
P004319,origin_place_norm,,Волынская губерния
P004320,origin_place_norm,,На Сахалине
P004321,marriage_status_norm,,Холост
P004321,origin_place_norm,,Лифляндская губерния
P004322,origin_place_norm,,Варшавская губерния
P004323,marriage_status_norm,,Холост
P004323,origin_place_norm,,Волынская губерния
P004324,comments,305,
P004324,marriage_status_norm,,Женат на родине
P004324,origin_place_norm,,Самарская губерния
P004325,comments,306,
P004325,marriage_status_norm,,Женат на родине
P004325,origin_place_norm,,Самарская губерния
P004326,comments,307,
P004326,marriage_status_norm,,Холост
P004326,origin_place_norm,,Самарская губерния
P004327,marriage_status_norm,,Холост
P004327,origin_place_norm,,Самарская губерния
P004328,comments,311,
P004328,marriage_status_norm,,Холост
P004328,origin_place_norm,,Самарская губерния
P004329,comments,312,
P004329,origin_place_norm,,На Сахалине
P004330,origin_place_norm,,На Сахалине
P004331,comments,313,
P004331,origin_place_norm,,На Сахалине
P004332,age_months,,12
P004332,comments,314,
P004332,origin_place_norm,,На Сахалине
P004333,comments,315,
P004333,marriage_status_norm,,Холост
P004333,occupation_norm,,Писарь
P004334,comments,316,
P004334,marriage_status_norm,,Женат на родине
P004334,origin_place_norm,,Костромская губерния
P004335,comments,317,
P004335,living_alone_status,,Одинок
P004335,marriage_status_norm,,Женат на родине
P004335,origin_place_norm,,Ярославская губерния
P004336,comments,318,
P004336,marriage_status_norm,,Женат на родине
P004336,origin_place_norm,,Нижегородская губерния
P004337,comments,319,
P004337,marriage_status_norm,,Женат на родине
P004337,origin_place_norm,,Нижегородская губерния
P004338,comments,320,
P004338,marriage_status_norm,,Холост
P004338,origin_place_norm,,Нижегородская губерния
P004339,comments,322,
P004339,origin_place_norm,,На Сахалине
P004340,comments,1,
P004340,origin_place_norm,,На Сахалине
P004341,age_months,,24
P004341,comments,2,
P004341,origin_place_norm,,На Сахалине
P004342,comments,325,
P004342,marriage_status_norm,,Холост
P004342,origin_place_norm,,Воронежская губерния
P004343,marriage_status_norm,,Вдов
P004343,origin_place_norm,,Самарская губерния
P004344,comments,327,
P004344,origin_place_norm,,На Сахалине
P004345,age_months,,24
P004345,comments,328,
P004345,origin_place_norm,,На Сахалине
P004346,age_months,,5
P004346,comments,5 месяцев; 329,
P004346,origin_place_norm,,На Сахалине
P004347,comments,330,
P004347,living_alone_status,,Одинок
P004347,marriage_status_norm,,Женат на родине
P004347,origin_place_norm,,Ярославская губерния
P004348,comments,"Женщин 39. Законных семей 12. Свободных - 2. Хозяев мужчин 13. Женщин 1. Совладельцев 2. Женат на родине 25. Живут с супругом 18, в сожительстве 1",
P004348,living_alone_status,,Одинок
P004348,marriage_status_norm,,Женат на родине
P004348,origin_place_norm,,Саратовская губерния
P004349,comments,322,
P004349,marriage_status_norm,,Холост
P004349,origin_place_norm,,Херсонская губерния
P004350,comments,333,
P004350,marriage_status_norm,,Холост
P004350,origin_place_norm,,Ставропольская губерния
P004351,comments,334,
P004351,marriage_status_norm,,Женат на родине
P004351,origin_place_norm,,Келецкая губерния
P004352,age_months,,24
P004352,comments,335 220,
P004352,origin_place_norm,,На Сахалине
P004353,comments,336,Женат во Владивостоке
P004353,marriage_status_norm,,Женат в другом регионе
P004353,occupation_norm,,Старший надзиратель
P004353,origin_place_norm,,Херсонская губерния
P004354,comments,337,Женат во Владивостоке
P004354,marriage_status_norm,,Женат в другом регионе
P004354,origin_place_norm,,Приморская область
P004355,age_months,,17
P004355,comments,1 год 5 месяцев; 338,
P004355,origin_place_norm,,Приморская область
P004356,comments,339,
P004356,marriage_status_norm,,Женат на родине
P004356,origin_place_norm,,Херсонская губерния
P004357,comments,340,
P004357,marriage_status_norm,,Женат на родине
P004357,origin_place_norm,,Херсонская губерния
P004358,comments,341,
P004358,marriage_status_norm,,Холост
P004358,origin_place_norm,,Херсонская губерния
P004359,comments,342,
P004359,marriage_status_norm,,Холост
P004359,occupation_norm,,Портной
P004359,origin_place_norm,,Московская губерния
P004360,comments,343,
P004360,marriage_status_norm,,Вдов
P004360,origin_place_norm,,Томская губерния
P004361,marriage_status_norm,,Холост
P004361,origin_place_norm,,Владимирская губерния
P004362,comments,2,
P004362,marriage_status_norm,,Холост
P004362,origin_place_norm,,Костромская губерния
P004363,comments,346,
P004363,marriage_status_norm,,Женат на родине
P004363,origin_place_norm,,Воронежская губерния
P004364,comments,347,
P004364,marriage_status_norm,,Женат на родине
P004364,origin_place_norm,,Воронежская губерния
P004365,comments,349,
P004365,marriage_status_norm,,Вдов
P004365,origin_place_norm,,Пермская губерния
P004366,comments,350,
P004366,marriage_status_norm,,Женат на родине
P004366,origin_place_norm,,Орловская губерния
P004367,comments,351,
P004367,marriage_status_norm,,Женат на родине
P004367,origin_place_norm,,Орловская губерния
P004368,comments,352,
P004368,marriage_status_norm,,Женат на родине
P004368,origin_place_norm,,Витебская губерния
P004369,comments,353,
P004369,marriage_status_norm,,Женат на родине
P004369,origin_place_norm,,Витебская губерния
P004370,comments,354,
P004370,origin_place_norm,,В пути
P004371,comments,355,
P004371,origin_place_norm,,На Сахалине
P004372,comments,356,
P004372,origin_place_norm,,На Сахалине
P004373,comments,357,
P004373,marriage_status_norm,,Женат на родине
P004373,origin_place_norm,,Курская губерния
P004374,comments,358,
P004374,marriage_status_norm,,Женат на родине
P004374,origin_place_norm,,Курская губерния
P004375,comments,359,
P004375,marriage_status_norm,,Холост
P004375,origin_place_norm,,Курская губерния
P004376,comments,1,
P004376,origin_place_norm,,На Сахалине
P004377,age_months,,24
P004377,comments,361,
P004377,origin_place_norm,,На Сахалине
P004378,comments,362,
P004378,marriage_status_norm,,Женат на родине
P004378,origin_place_norm,,Киевская губерния
P004379,comments,363,
P004379,marriage_status_norm,,Вдов
P004379,origin_place_norm,,Область Войска Донского
P004380,comments,364 221.2,
P004380,origin_place_norm,,В пути
P004381,comments,365 222.3,
P004381,origin_place_norm,,На Сахалине
P004382,comments,223,
P004382,origin_place_norm,,На Сахалине
P004383,comments,367,
P004383,marriage_status_norm,,Холост
P004383,origin_place_norm,,Подольская губерния
P004384,comments,368,
P004384,marriage_status_norm,,Женат на родине
P004384,origin_place_norm,,Рязанская губерния
P004385,comments,369,
P004385,marriage_status_norm,,Женат на родине
P004385,origin_place_norm,,Рязанская губерния
P004386,comments,372,
P004386,marriage_status_norm,,Женат на Сахалине
P004386,origin_place_norm,,Рязанская губерния
P004387,comments,373,
P004387,marriage_status_norm,,Женат на Сахалине
P004387,origin_place_norm,,Рязанская губерния
P004388,comments,370,
P004388,origin_place_norm,,Рязанская губерния
P004389,comments,374,
P004389,marriage_status_norm,,Женат на родине
P004389,origin_place_norm,,Киевская губерния
P004390,comments,375,
P004390,marriage_status_norm,,Женат на родине
P004390,origin_place_norm,,Киевская губерния
P004392,comments,377,
P004392,origin_place_norm,,На Сахалине
P004393,age_months,,24
P004393,comments,378,
P004393,origin_place_norm,,На Сахалине
P004394,age_months,,5
P004394,comments,5 месяцев; 379,
P004394,origin_place_norm,,На Сахалине
P004395,marriage_status_norm,,Вдов
P004395,origin_place_norm,,Екатеринославская губерния
P004396,comments,381,
P004396,marriage_status_norm,,Женат на родине
P004396,origin_place_norm,,Костромская губерния
P004397,comments,382,
P004397,marriage_status_norm,,Женат на родине
P004397,origin_place_norm,,Костромская губерния
P004398,age_months,,9
P004398,comments,9 месяцев; 387,
P004398,origin_place_norm,,На Сахалине
P004399,comments,388,
P004399,marriage_status_norm,,Женат на родине
P004399,origin_place_norm,,Область Войска Донского
P004400,comments,389,
P004400,marriage_status_norm,,Женат на родине
P004400,origin_place_norm,,Область Войска Донского
P004401,origin_place_norm,,На Сахалине
P004402,comments,391,
P004402,origin_place_norm,,На Сахалине
P004403,comments,392,
P004403,origin_place_norm,,На Сахалине
P004404,origin_place_norm,,На Сахалине
P004405,age_months,,24
P004405,comments,394,
P004405,origin_place_norm,,На Сахалине
P004406,age_months,,16
P004406,comments,1 год 4 месяца,
P004406,origin_place_norm,,На Сахалине
P004407,marriage_status_norm,,Холост
P004407,occupation_norm,,Работник
P004407,origin_place_norm,,Ковенская губерния
P004408,comments,"Женщин 31. Законных семей 10. Свободных - 3. Хозяев - 12. Совладельцев - 3. Женатых на родине 20. Живут с супругом 18, в сожительстве 2",
P004408,marriage_status_norm,,Холост
P004408,origin_place_norm,,Ковенская губерния
P004409,comments,398,
P004409,marriage_status_norm,,Женат на родине
P004409,origin_place_norm,,Минская губерния
P004410,comments,399,
P004410,marriage_status_norm,,Женат на родине
P004410,origin_place_norm,,Минская губерния
P004411,origin_place_norm,,На Сахалине
P004413,comments,402,
P004413,marriage_status_norm,,Холост
P004413,origin_place_norm,,Московская губерния
P004414,comments,403,
P004414,living_alone_status,,Одинок
P004414,marriage_status_norm,,Женат на родине
P004414,origin_place_norm,,Тульская губерния
P004415,comments,8,
P004415,marriage_status_norm,,Женат на родине
P004415,origin_place_norm,,Пензенская губерния
P004416,comments,405,
P004416,marriage_status_norm,,Женат на родине
P004416,origin_place_norm,,Олонецкая губерния
P004417,comments,406 224,
P004417,origin_place_norm,,В пути
P004418,comments,407 225,
P004418,origin_place_norm,,На Сахалине
P004419,comments,406,
P004419,marriage_status_norm,,Женат на родине
P004419,origin_place_norm,,Оренбургская губерния
P004420,comments,409,
P004420,marriage_status_norm,,Женат на родине
P004420,origin_place_norm,,Оренбургская губерния
P004421,origin_place_norm,,В пути
P004422,origin_place_norm,,На Сахалине
P004423,age_months,,8
P004423,comments,8 месяцев; 413,
P004423,origin_place_norm,,На Сахалине
P004424,comments,414,
P004424,marriage_status_norm,,Холост
P004425,comments,415,
P004425,marriage_status_norm,,Вдов
P004425,origin_place_norm,,Киевская губерния
P004426,comments,416 226,
P004426,origin_place_norm,,На Сахалине
P004427,comments,417 227,
P004428,comments,418 228,
P004429,comments,419 229,
P004429,origin_place_norm,,На Сахалине
P004430,age_months,,24
P004430,comments,420 230,
P004430,origin_place_norm,,На Сахалине
P004431,comments,421,
P004431,marriage_status_norm,,Холост
P004431,origin_place_norm,,Тамбовская губерния
P004432,comments,422,
P004432,marriage_status_norm,,Вдов
P004432,origin_place_norm,,Херсонская губерния
P004433,comments,423 231,
P004433,origin_place_norm,,В пути
P004434,comments,424 232,
P004435,comments,426 234,
P004435,origin_place_norm,,На Сахалине
P004436,age_months,,21
P004436,comments,1 год 9 месяцев; 425 233.1,
P004436,origin_place_norm,,На Сахалине
P004437,comments,427,
P004437,living_alone_status,,Одинок
P004437,marriage_status_norm,,Женат на родине
P004437,origin_place_norm,,Тверская губерния
P004438,comments,428,
P004438,living_alone_status,,Одинок
P004438,marriage_status_norm,,Женат на родине
P004438,origin_place_norm,,Архангельская губерния
P004439,comments,429,
P004439,marriage_status_norm,,Женат на родине
P004439,origin_place_norm,,Оренбургская губерния
P004440,comments,430,
P004440,marriage_status_norm,,Женат на родине
P004440,origin_place_norm,,Оренбургская губерния
P004442,origin_place_norm,,На Сахалине
P004443,comments,433,
P004443,origin_place_norm,,На Сахалине
P004444,age_months,,18
P004444,comments,1 год 6 месяцев; 434,
P004444,origin_place_norm,,На Сахалине
P004445,marriage_status_norm,,Женат на родине
P004445,origin_place_norm,,Саратовская губерния
P004446,comments,436,
P004446,living_alone_status,,Одинок
P004446,marriage_status_norm,,Женат на родине
P004446,origin_place_norm,,Псковская губерния
P004447,comments,437,
P004447,marriage_status_norm,,Женат на родине
P004447,origin_place_norm,,Пермская губерния
P004448,comments,438,
P004448,marriage_status_norm,,Вдов
P004448,origin_place_norm,,Пермская губерния
P004449,comments,439 235,
P004449,origin_place_norm,,На Сахалине
P004450,comments,440,
P004451,comments,441,
P004451,marriage_status_norm,,Вдов
P004452,comments,442,
P004452,marriage_status_norm,,Женат на родине
P004452,origin_place_norm,,Таврическая губерния
P004453,comments,443,
P004453,marriage_status_norm,,Женат на родине
P004453,origin_place_norm,,Таврическая губерния
P004454,comments,445,
P004454,living_alone_status,,Одинок
P004454,marriage_status_norm,,Холост
P004454,origin_place_norm,,Екатеринославская губерния
P004455,comments,446,
P004455,living_alone_status,,Одинок
P004455,marriage_status_norm,,Холост
P004455,origin_place_norm,,Московская губерния
P004456,comments,447,
P004456,marriage_status_norm,,Женат на родине
P004456,origin_place_norm,,Смоленская губерния
P004457,comments,448,
P004457,marriage_status_norm,,Вдов
P004457,origin_place_norm,,Могилёвская губерния
P004458,comments,236,
P004459,age_months,,15
P004459,comments,1 год 3 месяца; 450 237,
P004459,origin_place_norm,,На Сахалине
P004460,comments,451,
P004460,marriage_status_norm,,Женат на родине
P004460,origin_place_norm,,Могилёвская губерния
P004461,comments,452,
P004461,marriage_status_norm,,Холост
P004461,origin_place_norm,,Могилёвская губерния
P004462,marriage_status_norm,,Холост
P004462,origin_place_norm,,Полтавская губерния
P004463,comments,454,
P004463,marriage_status_norm,,Холост
P004463,origin_place_norm,,Херсонская губерния
P004464,marriage_status_norm,,Женат на родине
P004464,occupation_norm,,Пастух
P004464,origin_place_norm,,Костромская губерния
P004465,comments,456,
P004465,marriage_status_norm,,Женат на родине
P004465,origin_place_norm,,Воронежская губерния
P004466,comments,457,
P004466,marriage_status_norm,,Женат на родине
P004466,origin_place_norm,,Воронежская губерния
P004467,comments,459,
P004467,origin_place_norm,,Усть-Кара
P004468,comments,459,
P004468,origin_place_norm,,На Сахалине
P004469,origin_place_norm,,На Сахалине
P004470,age_months,,24
P004470,comments,461,
P004470,origin_place_norm,,На Сахалине
P004471,marriage_status_norm,,Женат на родине
P004471,origin_place_norm,,Оренбургская губерния
P004472,comments,463,
P004472,origin_place_norm,,На Сахалине
P004473,comments,464,
P004473,marriage_status_norm,,Женат на родине
P004473,origin_place_norm,,Тамбовская губерния
P004474,comments,465,
P004474,marriage_status_norm,,Женат на родине
P004474,origin_place_norm,,Тамбовская губерния
P004475,comments,466,
P004475,marriage_status_norm,,Женат на родине
P004475,origin_place_norm,,Вятская губерния
P004476,age_months,,24
P004476,comments,467 238,
P004476,origin_place_norm,,На Сахалине
P004477,comments,468,
P004477,living_alone_status,,Одинок
P004477,marriage_status_norm,,Женат на родине
P004477,origin_place_norm,,Тамбовская губерния
P004478,marriage_status_norm,,Холост
P004478,origin_place_norm,,Вятская губерния
P004479,marriage_status_norm,,Женат на родине
P004479,origin_place_norm,,Курская губерния
P004480,comments,471,
P004480,marriage_status_norm,,Женат на родине
P004480,origin_place_norm,,Курская губерния
P004481,comments,472,
P004481,marriage_status_norm,,Женат на родине
P004481,origin_place_norm,,Курская губерния
P004482,comments,473,
P004482,marriage_status_norm,,Холост
P004482,origin_place_norm,,Курская губерния
P004483,age_months,,24
P004483,comments,475,
P004483,origin_place_norm,,На Сахалине
P004484,age_months,,12
P004484,comments,1,
P004484,origin_place_norm,,На Сахалине
P004485,comments,477,
P004485,marriage_status_norm,,Женат на родине
P004485,origin_place_norm,,Подольская губерния
P004486,comments,478,
P004486,marriage_status_norm,,Женат на родине
P004486,origin_place_norm,,Виленская губерния
P004487,comments,479,
P004487,marriage_status_norm,,Женат на родине
P004487,origin_place_norm,,Виленская губерния
P004488,age_months,,12
P004488,comments,480,
P004488,origin_place_norm,,На Сахалине
P004489,comments,481,
P004489,marriage_status_norm,,Холост
P004489,origin_place_norm,,Новгородская губерния
P004490,comments,482,
P004490,marriage_status_norm,,Женат на родине
P004490,origin_place_norm,,Келецкая губерния
P004491,comments,"Женщин 30. Законных семей - 7. Свободных - 7. Хозяев - 21. Совладельцев 10. Женат на родине 32, живут с супругом - 14, в сожительстве 6",
P004491,origin_place_norm,,Келецкая губерния
P004492,comments,484,
P004492,marriage_status_norm,,Холост
P004492,origin_place_norm,,Ярославская губерния
P004493,comments,485,
P004493,marriage_status_norm,,Женат на родине
P004493,origin_place_norm,,Курская губерния
P004494,comments,486; Сожительница Бублика,Сожительница Бублика
P004494,marriage_status_norm,,Женат на родине
P004494,origin_place_norm,,Самарская губерния
P004495,comments,487 239,
P004495,origin_place_norm,,На Сахалине
P004496,comments,488,
P004496,marriage_status_norm,,Женат на Сахалине
P004496,origin_place_norm,,Лифляндская губерния
P004497,comments,489,
P004497,marriage_status_norm,,Женат на Сахалине
P004497,origin_place_norm,,Лифляндская губерния
P004498,comments,490,
P004498,marriage_status_norm,,Женат на родине
P004498,origin_place_norm,,Воронежская губерния
P004499,comments,491,
P004499,marriage_status_norm,,Женат на родине
P004499,origin_place_norm,,Воронежская губерния
P004500,comments,493,
P004500,origin_place_norm,,На Сахалине
P004501,age_months,,24
P004501,comments,494,
P004501,origin_place_norm,,На Сахалине
P004502,comments,495,
P004502,marriage_status_norm,,Женат на родине
P004502,origin_place_norm,,Область Войска Донского
P004503,comments,496,
P004503,marriage_status_norm,,Женат на родине
P004503,origin_place_norm,,Область Войска Донского
P004504,comments,498,
P004504,origin_place_norm,,На Сахалине
P004505,age_months,,24
P004505,comments,499,
P004505,origin_place_norm,,На Сахалине
P004506,comments,500,
P004506,marriage_status_norm,,Женат на Сахалине
P004506,origin_place_norm,,Иркутская губерния
P004507,comments,501,
P004507,marriage_status_norm,,Женат на Сахалине
P004507,origin_place_norm,,Вятская губерния
P004508,comments,502 240,
P004509,comments,503 241,
P004509,origin_place_norm,,На Сахалине
P004510,comments,504 242,
P004510,origin_place_norm,,На Сахалине
P004511,age_months,,24
P004511,comments,505 243,
P004511,origin_place_norm,,На Сахалине
P004512,comments,506,
P004512,marriage_status_norm,,Холост
P004512,origin_place_norm,,Владимирская губерния
